Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-5358749,"CTNNB1 S37 mutants aren't phosphorylated",1,16,0.0010221682744521816,0.35117893684136947,0.4017579084944489,1,1,6.594566077552098E-5,9606,Homo sapiens,"PPP2R5C","","R-HSA-4839635"
R-HSA-9027276,"Erythropoietin activates Phosphoinositide-3-kinase (PI3K)",1,16,0.0010221682744521816,0.35117893684136947,0.4017579084944489,4,7,4.616196254286468E-4,9606,Homo sapiens,"PIK3R1","","R-HSA-9021627;R-HSA-9027275;R-HSA-9012657;R-HSA-9027280"
R-HSA-9634285,"Constitutive Signaling by Overexpressed ERBB2",1,16,0.0010221682744521816,0.35117893684136947,0.4017579084944489,4,8,5.275652862041678E-4,9606,Homo sapiens,"ERBIN","","R-HSA-1248694;R-HSA-9652277;R-HSA-9652264;R-HSA-1227964"
R-HSA-9617629,"Regulation of FOXO transcriptional activity by acetylation",1,16,0.0010221682744521816,0.35117893684136947,0.4017579084944489,4,9,5.935109469796888E-4,9606,Homo sapiens,"EP300","","R-HSA-9620515;R-HSA-9617683;R-HSA-9617735;R-HSA-9617758"
R-HSA-9820865,"Z-decay: degradation of maternal mRNAs by zygotically expressed factors",1,16,0.0010221682744521816,0.35117893684136947,0.4017579084944489,1,4,2.637826431020839E-4,9606,Homo sapiens,"TUT7","","R-HSA-8941312"
R-HSA-2691230,"Signaling by NOTCH1 HD Domain Mutants in Cancer",1,16,0.0010221682744521816,0.35117893684136947,0.4017579084944489,1,6,3.956739646531258E-4,9606,Homo sapiens,"ADAM10","","R-HSA-2730752"
R-HSA-2691232,"Constitutive Signaling by NOTCH1 HD Domain Mutants",1,16,0.0010221682744521816,0.35117893684136947,0.4017579084944489,1,6,3.956739646531258E-4,9606,Homo sapiens,"ADAM10","","R-HSA-2730752"
R-HSA-198323,"AKT phosphorylates targets in the cytosol",1,16,0.0010221682744521816,0.35117893684136947,0.4017579084944489,1,9,5.935109469796888E-4,9606,Homo sapiens,"CDKN1B","","R-HSA-198613"
R-HSA-9842663,"Signaling by LTK",1,16,0.0010221682744521816,0.35117893684136947,0.4017579084944489,1,10,6.594566077552098E-4,9606,Homo sapiens,"PIK3R1","","R-HSA-9842649"
R-HSA-8983711,"OAS antiviral response",1,16,0.0010221682744521816,0.35117893684136947,0.4017579084944489,1,15,9.891849116328145E-4,9606,Homo sapiens,"FLNA","","R-HSA-8985123"
R-HSA-204005,"COPII-mediated vesicle transport",3,78,0.004983070337954386,0.35255709397553225,0.4017579084944489,12,16,0.0010551305724083356,9606,Homo sapiens,"RAB1B;CTSC","","R-HSA-5694439;R-HSA-5694418;R-HSA-203973;R-HSA-6814833;R-HSA-5694417;R-HSA-6814831;R-HSA-5694446;R-HSA-5694527;R-HSA-204008;R-HSA-5694522;R-HSA-5694409;R-HSA-5694441"
R-HSA-1168372,"Downstream signaling events of B Cell Receptor (BCR)",3,78,0.004983070337954386,0.35255709397553225,0.4017579084944489,4,15,9.891849116328145E-4,9606,Homo sapiens,"PRKCB;NFATC2","","R-HSA-1168373;R-HSA-2025882;R-HSA-1168635;R-HSA-2025890"
R-HSA-9725554,"Differentiation of keratinocytes in interfollicular epidermis in mammalian skin",2,46,0.002938733789050022,0.3530139694255914,0.4017579084944489,3,4,2.637826431020839E-4,9606,Homo sapiens,"ITGB1;HOPX","","R-HSA-9725621;R-HSA-9727359;R-HSA-9727355"
R-HSA-9734767,"Developmental Cell Lineages",2,46,0.002938733789050022,0.3530139694255914,0.4017579084944489,3,4,2.637826431020839E-4,9606,Homo sapiens,"ITGB1;HOPX","","R-HSA-9725621;R-HSA-9727359;R-HSA-9727355"
R-HSA-427413,"NoRC negatively regulates rRNA expression",3,79,0.005046955855107647,0.35986490484967604,0.4017579084944489,5,7,4.616196254286468E-4,9606,Homo sapiens,"CAST;BAZ2A;HIST2H2AC","","R-HSA-427366;R-HSA-427409;R-HSA-5227490;R-HSA-433672;R-HSA-427337"
R-HSA-5250913,"Positive epigenetic regulation of rRNA expression",3,79,0.005046955855107647,0.35986490484967604,0.4017579084944489,5,7,4.616196254286468E-4,9606,Homo sapiens,"CAST;EP300;HIST2H2AC","","R-HSA-427383;R-HSA-5250930;R-HSA-5250947;R-HSA-5250938;R-HSA-427336"
R-HSA-8941858,"Regulation of RUNX3 expression and activity",2,47,0.003002619306203284,0.3626954523844822,0.4017579084944489,9,9,5.935109469796888E-4,9606,Homo sapiens,"EP300;RUNX3","","R-HSA-8952408;R-HSA-8952382;R-HSA-8952399;R-HSA-8937807;R-HSA-8937792;R-HSA-8865454;R-HSA-8952419;R-HSA-8952371;R-HSA-8937814"
R-HSA-9675108,"Nervous system development",18,602,0.038459081326263335,0.3645061403225862,0.4017579084944489,82,321,0.02116855710894223,9606,Homo sapiens,"ITGB1;CAP1;VASP;SH3KBP1;MSN;ADAM10;PIK3R1;RPS6KA3;MYL6;MYH9;MAPK1;FYN;MBP;UTRN;TLN1;EZR;SPTAN1","","R-HSA-374663;R-HSA-3928633;R-HSA-374662;R-HSA-3928639;R-HSA-443779;R-HSA-3928627;R-HSA-3928625;R-HSA-3928631;R-HSA-374664;R-HSA-3928628;R-HSA-374677;R-HSA-445079;R-HSA-3928616;R-HSA-3928623;R-HSA-374686;R-HSA-3928615;R-HSA-374680;R-HSA-3928614;R-HSA-3928602;R-HSA-418850;R-HSA-3928607;R-HSA-445088;R-HSA-4093336;R-HSA-9614773;R-HSA-445089;R-HSA-3928604;R-HSA-109862;R-HSA-434990;R-HSA-374701;R-HSA-3928594;R-HSA-392751;R-HSA-418858;R-HSA-374696;R-HSA-418856;R-HSA-4093327;R-HSA-418868;R-HSA-3928584;R-HSA-418865;R-HSA-399934;R-HSA-399935;R-HSA-391868;R-HSA-391871;R-HSA-399933;R-HSA-418874;R-HSA-391865;R-HSA-399930;R-HSA-3928583;R-HSA-399931;R-HSA-399928;R-HSA-391867;R-HSA-391866;R-HSA-3928580;R-HSA-399942;R-HSA-8855237;R-HSA-399941;R-HSA-399939;R-HSA-399936;R-HSA-9619668;R-HSA-399951;R-HSA-376140;R-HSA-399946;R-HSA-399947;R-HSA-399944;R-HSA-373716;R-HSA-428883;R-HSA-399952;R-HSA-8855259;R-HSA-198756;R-HSA-373739;R-HSA-3928660;R-HSA-392053;R-HSA-3928651;R-HSA-428534;R-HSA-392054;R-HSA-3928648;R-HSA-392051;R-HSA-3928642;R-HSA-3928641;R-HSA-419197;R-HSA-3928640;R-HSA-3928645;R-HSA-8854905"
R-HSA-2559580,"Oxidative Stress Induced Senescence",4,113,0.007219063438318533,0.364831797464533,0.4017579084944489,10,40,0.002637826431020839,9606,Homo sapiens,"CDKN2D;MSN;MAPK1;HIST2H2AC","","R-HSA-3229089;R-HSA-3222593;R-HSA-182594;R-HSA-3223200;R-HSA-450325;R-HSA-3223236;R-HSA-3240295;R-HSA-3225851;R-HSA-3225867;R-HSA-3229102"
R-HSA-199992,"trans-Golgi Network Vesicle Budding",3,80,0.005110841372260908,0.36716066159489635,0.4017579084944489,10,19,0.0012529675547348984,9606,Homo sapiens,"BLOC1S1;GOLGB1;IGF2R","","R-HSA-421831;R-HSA-429815;R-HSA-432706;R-HSA-8874979;R-HSA-432707;R-HSA-432688;R-HSA-421836;R-HSA-421835;R-HSA-432712;R-HSA-421833"
R-HSA-198725,"Nuclear Events (kinase and transcription factor activation)",3,80,0.005110841372260908,0.36716066159489635,0.4017579084944489,10,48,0.0031653917172250064,9606,Homo sapiens,"RPS6KA3;EP300;MAPK1","","R-HSA-9620723;R-HSA-199895;R-HSA-199959;R-HSA-203797;R-HSA-9613460;R-HSA-198756;R-HSA-198731;R-HSA-198746;R-HSA-9613451;R-HSA-9620717"
R-HSA-9661069,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",1,17,0.001086053791605443,0.36849562014903947,0.4017579084944489,1,1,6.594566077552098E-5,9606,Homo sapiens,"CDKN1B","","R-HSA-9659782"
R-HSA-9818030,"NFE2L2 regulating tumorigenic genes",1,17,0.001086053791605443,0.36849562014903947,0.4017579084944489,11,12,7.913479293062516E-4,9606,Homo sapiens,"EP300","","R-HSA-9796069;R-HSA-9796084;R-HSA-9796071;R-HSA-9796055;R-HSA-9796064;R-HSA-9796051;R-HSA-9796082;R-HSA-9796044;R-HSA-9796057;R-HSA-9796043;R-HSA-9796059"
R-HSA-389359,"CD28 dependent Vav1 pathway",1,17,0.001086053791605443,0.36849562014903947,0.4017579084944489,5,6,3.956739646531258E-4,9606,Homo sapiens,"FYN","","R-HSA-389348;R-HSA-389350;R-HSA-388814;R-HSA-389352;R-HSA-389354"
R-HSA-9659787,"Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects",1,17,0.001086053791605443,0.36849562014903947,0.4017579084944489,1,2,1.3189132155104195E-4,9606,Homo sapiens,"CDKN1B","","R-HSA-9659782"
R-HSA-442720,"CREB1 phosphorylation through the activation of Adenylate Cyclase",1,17,0.001086053791605443,0.36849562014903947,0.4017579084944489,2,6,3.956739646531258E-4,9606,Homo sapiens,"PRKAR1A","","R-HSA-111925;R-HSA-8951727"
R-HSA-6811555,"PI5P Regulates TP53 Acetylation",1,17,0.001086053791605443,0.36849562014903947,0.4017579084944489,2,8,5.275652862041678E-4,9606,Homo sapiens,"EP300","","R-HSA-6811479;R-HSA-6811508"
R-HSA-8877330,"RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)",1,17,0.001086053791605443,0.36849562014903947,0.4017579084944489,3,20,0.0013189132155104195,9606,Homo sapiens,"NFATC2","","R-HSA-8877348;R-HSA-8877345;R-HSA-8877338"
R-HSA-9683610,"Maturation of nucleoprotein",1,17,0.001086053791605443,0.36849562014903947,0.4017579084944489,1,9,5.935109469796888E-4,9606,Homo sapiens,"PARP8","","R-HSA-9686061"
R-HSA-1474228,"Degradation of the extracellular matrix",5,148,0.00945505653868268,0.37106127100474606,0.4017579084944489,4,105,0.006924294381429702,9606,Homo sapiens,"CAST;CAPNS1;CAPN2;ADAM10","","R-HSA-2168960;R-HSA-2534260;R-HSA-8848658;R-HSA-4224014"
R-HSA-9820841,"M-decay: degradation of maternal mRNAs by maternally stored factors",2,48,0.003066504823356545,0.37232192339799175,0.4017579084944489,4,7,4.616196254286468E-4,9606,Homo sapiens,"CNOT6L;ZFP36L2","","R-HSA-9822311;R-HSA-9819200;R-HSA-9817692;R-HSA-9822335"
R-HSA-3214841,"PKMTs methylate histone lysines",2,48,0.003066504823356545,0.37232192339799175,0.4017579084944489,5,22,0.0014508045370614613,9606,Homo sapiens,"ATF7IP;KMT2A","","R-HSA-5637686;R-HSA-5159245;R-HSA-5244692;R-HSA-5159250;R-HSA-4827382"
R-HSA-111885,"Opioid Signalling",4,115,0.007346834472625056,0.37697259130072447,0.4017579084944489,10,59,0.0038907939857557375,9606,Homo sapiens,"GRK2;GNG2;PRKAR1A;MAPK1","","R-HSA-167408;R-HSA-111970;R-HSA-111925;R-HSA-167429;R-HSA-8951727;R-HSA-167419;R-HSA-167433;R-HSA-111898;R-HSA-112271;R-HSA-111966"
R-HSA-5655302,"Signaling by FGFR1 in disease",2,49,0.0031303903405098064,0.3818894357776639,0.4017579084944489,10,35,0.002308098127143234,9606,Homo sapiens,"STAT5B;PIK3R1","","R-HSA-1839102;R-HSA-1839080;R-HSA-1839112;R-HSA-1839114;R-HSA-5655263;R-HSA-1839078;R-HSA-5655290;R-HSA-5655240;R-HSA-1839107;R-HSA-1839091"
R-HSA-399956,"CRMPs in Sema3A signaling",1,18,0.0011499393087587044,0.3853511939922343,0.4017579084944489,5,5,3.297283038776049E-4,9606,Homo sapiens,"FYN","","R-HSA-399951;R-HSA-399946;R-HSA-399947;R-HSA-399931;R-HSA-399944"
R-HSA-1433559,"Regulation of KIT signaling",1,18,0.0011499393087587044,0.3853511939922343,0.4017579084944489,3,8,5.275652862041678E-4,9606,Homo sapiens,"FYN","","R-HSA-205319;R-HSA-1433506;R-HSA-205244"
R-HSA-5655291,"Signaling by FGFR4 in disease",1,18,0.0011499393087587044,0.3853511939922343,0.4017579084944489,3,15,9.891849116328145E-4,9606,Homo sapiens,"PIK3R1","","R-HSA-5655252;R-HSA-5655235;R-HSA-5655248"
R-HSA-1170546,"Prolactin receptor signaling",1,18,0.0011499393087587044,0.3853511939922343,0.4017579084944489,2,14,9.232392508572936E-4,9606,Homo sapiens,"STAT5B","","R-HSA-1671691;R-HSA-1369080"
R-HSA-8852135,"Protein ubiquitination",3,83,0.005302497923720693,0.3889529839325223,0.4017579084944489,7,32,0.0021102611448166712,9606,Homo sapiens,"OTULIN;HLA-B;UBE2A","","R-HSA-8943080;R-HSA-8943083;R-HSA-8852130;R-HSA-8942099;R-HSA-8853515;R-HSA-8942101;R-HSA-8853529"
R-HSA-948021,"Transport to the Golgi and subsequent modification",7,221,0.01411869929087076,0.38919899856978213,0.4017579084944489,24,60,0.003956739646531258,9606,Homo sapiens,"CAP1;RAB1B;GOLGB1;DCTN3;SPTAN1;CTSC","","R-HSA-6807877;R-HSA-5694418;R-HSA-6807875;R-HSA-203973;R-HSA-5694417;R-HSA-6807872;R-HSA-6814831;R-HSA-6809006;R-HSA-5694527;R-HSA-5694428;R-HSA-204008;R-HSA-6809003;R-HSA-5694522;R-HSA-5694439;R-HSA-6809011;R-HSA-6809010;R-HSA-6814833;R-HSA-5694446;R-HSA-6807868;R-HSA-5694442;R-HSA-6807866;R-HSA-5694409;R-HSA-6807864;R-HSA-5694441"
R-HSA-110329,"Cleavage of the damaged pyrimidine ",2,50,0.0031942758576630676,0.3913942913403029,0.4017579084944489,1,20,0.0013189132155104195,9606,Homo sapiens,"TPP1;HIST2H2AC","","R-HSA-9629497"
R-HSA-73928,"Depyrimidination",2,50,0.0031942758576630676,0.3913942913403029,0.4017579084944489,2,41,0.0027037720917963597,9606,Homo sapiens,"TPP1;HIST2H2AC","","R-HSA-9629497;R-HSA-9629372"
R-HSA-8939211,"ESR-mediated signaling",8,257,0.016418577908388167,0.39302885301023816,0.4017579084944489,39,114,0.007517805328409391,9606,Homo sapiens,"GNG2;CDKN1B;EP300;MAPK1;PIK3R1;EMB;HIST2H2AC;FKBP5","","R-HSA-9011981;R-HSA-9023884;R-HSA-9011983;R-HSA-9008271;R-HSA-9716947;R-HSA-198731;R-HSA-9018497;R-HSA-9018499;R-HSA-8939203;R-HSA-8939204;R-HSA-9632412;R-HSA-9011975;R-HSA-9009371;R-HSA-9008285;R-HSA-9021596;R-HSA-9021660;R-HSA-9038163;R-HSA-9632910;R-HSA-9009065;R-HSA-9011949;R-HSA-9716913;R-HSA-9032751;R-HSA-9011950;R-HSA-9021601;R-HSA-9021600;R-HSA-9012000;R-HSA-9023840;R-HSA-9009378;R-HSA-9011941;R-HSA-9038052;R-HSA-9023846;R-HSA-9008315;R-HSA-9632868;R-HSA-9011966;R-HSA-9011952;R-HSA-9023859;R-HSA-9632873;R-HSA-9023860;R-HSA-9709547"
R-HSA-9692914,"SARS-CoV-1-host interactions",4,118,0.00753849102408484,0.3951404496490474,0.4017579084944489,5,48,0.0031653917172250064,9606,Homo sapiens,"CAP1;IRF3;EP300;YWHAH","","R-HSA-9731077;R-HSA-9731009;R-HSA-9685162;R-HSA-9737710;R-HSA-9727919"
R-HSA-1980143,"Signaling by NOTCH1",3,84,0.005366383440873954,0.39617825098066395,0.4017579084944489,14,39,0.002571880770245318,9606,Homo sapiens,"EP300;ADAM10;ARRB2","","R-HSA-157632;R-HSA-1980123;R-HSA-1980118;R-HSA-4396371;R-HSA-1980078;R-HSA-1980047;R-HSA-1912393;R-HSA-1912394;R-HSA-4396347;R-HSA-4396379;R-HSA-1912391;R-HSA-1980067;R-HSA-4396382;R-HSA-1980065"
R-HSA-5654743,"Signaling by FGFR4",2,51,0.0032581613748163293,0.400833030016962,0.4017579084944489,9,41,0.0027037720917963597,9606,Homo sapiens,"MAPK1;PIK3R1","","R-HSA-5654662;R-HSA-5654566;R-HSA-1295634;R-HSA-5654659;R-HSA-177931;R-HSA-5654669;R-HSA-5654717;R-HSA-5654714;R-HSA-5654667"
R-HSA-2173789,"TGF-beta receptor signaling activates SMADs",2,51,0.0032581613748163293,0.400833030016962,0.4017579084944489,4,44,0.0029016090741229225,9606,Homo sapiens,"ITGB1;EMB","","R-HSA-2167924;R-HSA-178215;R-HSA-2396029;R-HSA-2395320"
R-HSA-9637690,"Response of Mtb to phagocytosis",2,51,0.0032581613748163293,0.400833030016962,0.4017579084944489,2,30,0.001978369823265629,9606,Homo sapiens,"RNF213;MAPK1","","R-HSA-9635609;R-HSA-9636296"
R-HSA-9027284,"Erythropoietin activates RAS",1,19,0.0012138248259119658,0.4017579084944489,0.4017579084944489,8,8,5.275652862041678E-4,9606,Homo sapiens,"RAPGEF1","","R-HSA-9027274;R-HSA-9029149;R-HSA-9029151;R-HSA-9029150;R-HSA-9029155;R-HSA-9024723;R-HSA-9029158;R-HSA-9024726"
R-HSA-3270619,"IRF3-mediated induction of type I IFN",1,19,0.0012138248259119658,0.4017579084944489,0.4017579084944489,5,5,3.297283038776049E-4,9606,Homo sapiens,"IRF3","","R-HSA-1834939;R-HSA-2032396;R-HSA-2396007;R-HSA-2396002;R-HSA-2395992"
R-HSA-196299,"Beta-catenin phosphorylation cascade",1,19,0.0012138248259119658,0.4017579084944489,0.4017579084944489,4,4,2.637826431020839E-4,9606,Homo sapiens,"PPP2R5C","","R-HSA-195283;R-HSA-195318;R-HSA-195287;R-HSA-195300"
R-HSA-8964315,"G beta:gamma signalling through BTK",1,19,0.0012138248259119658,0.4017579084944489,0.4017579084944489,3,3,1.978369823265629E-4,9606,Homo sapiens,"GNG2","","R-HSA-8964317;R-HSA-8964271;R-HSA-8964241"
R-HSA-174430,"Telomere C-strand synthesis initiation",1,19,0.0012138248259119658,0.4017579084944489,0.4017579084944489,3,4,2.637826431020839E-4,9606,Homo sapiens,"TPP1","","R-HSA-9668597;R-HSA-174427;R-HSA-174425"
R-HSA-418885,"DCC mediated attractive signaling",1,19,0.0012138248259119658,0.4017579084944489,0.4017579084944489,8,12,7.913479293062516E-4,9606,Homo sapiens,"FYN","","R-HSA-373716;R-HSA-418868;R-HSA-418850;R-HSA-418865;R-HSA-374701;R-HSA-418874;R-HSA-418858;R-HSA-418856"
R-HSA-399954,"Sema3A PAK dependent Axon repulsion",1,19,0.0012138248259119658,0.4017579084944489,0.4017579084944489,3,6,3.956739646531258E-4,9606,Homo sapiens,"FYN","","R-HSA-399939;R-HSA-399952;R-HSA-399930"
R-HSA-6785631,"ERBB2 Regulates Cell Motility",1,19,0.0012138248259119658,0.4017579084944489,0.4017579084944489,1,2,1.3189132155104195E-4,9606,Homo sapiens,"DIAPH1","","R-HSA-6785648"
R-HSA-8948700,"Competing endogenous RNAs (ceRNAs) regulate PTEN translation",1,19,0.0012138248259119658,0.4017579084944489,0.4017579084944489,5,11,7.254022685307306E-4,9606,Homo sapiens,"CNOT6L","","R-HSA-8948602;R-HSA-8948651;R-HSA-8948623;R-HSA-8948612;R-HSA-8948583"
R-HSA-111447,"Activation of BAD and translocation to mitochondria ",1,19,0.0012138248259119658,0.4017579084944489,0.4017579084944489,2,5,3.297283038776049E-4,9606,Homo sapiens,"YWHAH","","R-HSA-139906;R-HSA-139899"
R-HSA-171007,"p38MAPK events",1,19,0.0012138248259119658,0.4017579084944489,0.4017579084944489,2,5,3.297283038776049E-4,9606,Homo sapiens,"RALGDS","","R-HSA-171026;R-HSA-170986"
R-HSA-168927,"TICAM1, RIP1-mediated IKK complex recruitment",1,19,0.0012138248259119658,0.4017579084944489,0.4017579084944489,1,3,1.978369823265629E-4,9606,Homo sapiens,"BIRC3","","R-HSA-9014342"
R-HSA-9673770,"Signaling by PDGFRA extracellular domain mutants",1,19,0.0012138248259119658,0.4017579084944489,0.4017579084944489,2,7,4.616196254286468E-4,9606,Homo sapiens,"PIK3R1","","R-HSA-9672162;R-HSA-9672178"
R-HSA-9673767,"Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutants",1,19,0.0012138248259119658,0.4017579084944489,0.4017579084944489,2,7,4.616196254286468E-4,9606,Homo sapiens,"PIK3R1","","R-HSA-9672177;R-HSA-9672172"
R-HSA-9755779,"SARS-CoV-2 targets host intracellular signalling and regulatory pathways",1,19,0.0012138248259119658,0.4017579084944489,0.4017579084944489,1,5,3.297283038776049E-4,9606,Homo sapiens,"YWHAH","","R-HSA-9729500"
R-HSA-416700,"Other semaphorin interactions",1,19,0.0012138248259119658,0.4017579084944489,0.4017579084944489,1,9,5.935109469796888E-4,9606,Homo sapiens,"ITGB1","","R-HSA-434990"
R-HSA-1502540,"Signaling by Activin",1,19,0.0012138248259119658,0.4017579084944489,0.4017579084944489,1,10,6.594566077552098E-4,9606,Homo sapiens,"MAPK1","","R-HSA-173488"
R-HSA-1295596,"Spry regulation of FGF signaling",1,19,0.0012138248259119658,0.4017579084944489,0.4017579084944489,1,11,7.254022685307306E-4,9606,Homo sapiens,"MAPK1","","R-HSA-1295634"
R-HSA-418555,"G alpha (s) signalling events",6,190,0.012138248259119657,0.4077641418478942,0.4077641418478942,15,28,0.0018464785017145871,9606,Homo sapiens,"ITGB1;PTGER4;GRK2;GNG2;PRKAR1A;ARRB2","","R-HSA-8852167;R-HSA-379044;R-HSA-9624017;R-HSA-9036301;R-HSA-8951727;R-HSA-751013;R-HSA-8851797;R-HSA-111925;R-HSA-8982641;R-HSA-9036307;R-HSA-9624014;R-HSA-744887;R-HSA-8982645;R-HSA-9036308;R-HSA-744886"
R-HSA-69236,"G1 Phase",2,52,0.0033220468919695906,0.41020241983652994,0.41020241983652994,10,17,0.0011210762331838565,9606,Homo sapiens,"CDKN2D;CDKN1B","","R-HSA-182594;R-HSA-8941915;R-HSA-8942607;R-HSA-9018017;R-HSA-69227;R-HSA-8942803;R-HSA-1226094;R-HSA-8942836;R-HSA-1226095;R-HSA-8941895"
R-HSA-69231,"Cyclin D associated events in G1",2,52,0.0033220468919695906,0.41020241983652994,0.41020241983652994,10,17,0.0011210762331838565,9606,Homo sapiens,"CDKN2D;CDKN1B","","R-HSA-182594;R-HSA-8941915;R-HSA-8942607;R-HSA-9018017;R-HSA-69227;R-HSA-8942803;R-HSA-1226094;R-HSA-8942836;R-HSA-1226095;R-HSA-8941895"
R-HSA-373752,"Netrin-1 signaling",2,52,0.0033220468919695906,0.41020241983652994,0.41020241983652994,11,34,0.002242152466367713,9606,Homo sapiens,"FYN;EZR","","R-HSA-373716;R-HSA-374663;R-HSA-418868;R-HSA-374662;R-HSA-418850;R-HSA-418865;R-HSA-374701;R-HSA-418874;R-HSA-418858;R-HSA-374664;R-HSA-418856"
R-HSA-3214858,"RMTs methylate histone arginines",2,52,0.0033220468919695906,0.41020241983652994,0.41020241983652994,7,22,0.0014508045370614613,9606,Homo sapiens,"SMARCA2;HIST2H2AC","","R-HSA-5205820;R-HSA-5205867;R-HSA-5216234;R-HSA-5205799;R-HSA-3215448;R-HSA-5205861;R-HSA-5229203"
R-HSA-140534,"Caspase activation via Death Receptors in the presence of ligand",1,20,0.001277710343065227,0.41772768908731317,0.41772768908731317,4,9,5.935109469796888E-4,9606,Homo sapiens,"TRADD","","R-HSA-139952;R-HSA-3371360;R-HSA-141159;R-HSA-3465448"
R-HSA-166187,"Mitochondrial Uncoupling",1,20,0.001277710343065227,0.41772768908731317,0.41772768908731317,3,10,6.594566077552098E-4,9606,Homo sapiens,"UCP2","","R-HSA-166387;R-HSA-166214;R-HSA-166220"
R-HSA-9758274,"Regulation of NF-kappa B signaling",1,20,0.001277710343065227,0.41772768908731317,0.41772768908731317,3,11,7.254022685307306E-4,9606,Homo sapiens,"NLRC5","","R-HSA-9750946;R-HSA-9750226;R-HSA-9750942"
R-HSA-210744,"Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells",1,20,0.001277710343065227,0.41772768908731317,0.41772768908731317,1,4,2.637826431020839E-4,9606,Homo sapiens,"EP300","","R-HSA-1980047"
R-HSA-9664420,"Killing mechanisms",1,20,0.001277710343065227,0.41772768908731317,0.41772768908731317,2,9,5.935109469796888E-4,9606,Homo sapiens,"CYBA","","R-HSA-9673794;R-HSA-9673797"
R-HSA-9673324,"WNT5:FZD7-mediated leishmania damping",1,20,0.001277710343065227,0.41772768908731317,0.41772768908731317,2,9,5.935109469796888E-4,9606,Homo sapiens,"CYBA","","R-HSA-9673794;R-HSA-9673797"
R-HSA-9706369,"Negative regulation of FLT3",1,20,0.001277710343065227,0.41772768908731317,0.41772768908731317,2,12,7.913479293062516E-4,9606,Homo sapiens,"SLA","","R-HSA-9706293;R-HSA-9706319"
R-HSA-6804116,"TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest",1,20,0.001277710343065227,0.41772768908731317,0.41772768908731317,2,17,0.0011210762331838565,9606,Homo sapiens,"CDKN1B","","R-HSA-69562;R-HSA-187934"
R-HSA-774815,"Nucleosome assembly",2,53,0.003385932409122852,0.41949944727354294,0.41949944727354294,4,4,2.637826431020839E-4,9606,Homo sapiens,"MIS18BP1;HIST2H2AC","","R-HSA-606349;R-HSA-606287;R-HSA-606289;R-HSA-606326"
R-HSA-606279,"Deposition of new CENPA-containing nucleosomes at the centromere",2,53,0.003385932409122852,0.41949944727354294,0.41949944727354294,4,4,2.637826431020839E-4,9606,Homo sapiens,"MIS18BP1;HIST2H2AC","","R-HSA-606349;R-HSA-606287;R-HSA-606289;R-HSA-606326"
R-HSA-9660821,"ADORA2B mediated anti-inflammatory cytokines production",2,53,0.003385932409122852,0.41949944727354294,0.41949944727354294,5,12,7.913479293062516E-4,9606,Homo sapiens,"GNG2;PRKAR1A","","R-HSA-9660819;R-HSA-111925;R-HSA-8951727;R-HSA-9660824;R-HSA-9660828"
R-HSA-432040,"Vasopressin regulates renal water homeostasis via Aquaporins",2,53,0.003385932409122852,0.41949944727354294,0.41949944727354294,5,15,9.891849116328145E-4,9606,Homo sapiens,"GNG2;PRKAR1A","","R-HSA-111925;R-HSA-432195;R-HSA-422320;R-HSA-8951727;R-HSA-432188"
R-HSA-5654741,"Signaling by FGFR3",2,53,0.003385932409122852,0.41949944727354294,0.41949944727354294,9,43,0.002835663413347402,9606,Homo sapiens,"MAPK1;PIK3R1","","R-HSA-1295634;R-HSA-5654709;R-HSA-5654565;R-HSA-5654643;R-HSA-5654640;R-HSA-5654641;R-HSA-5654705;R-HSA-177931;R-HSA-5654637"
R-HSA-1489509,"DAG and IP3 signaling",2,53,0.003385932409122852,0.41949944727354294,0.41949944727354294,4,28,0.0018464785017145871,9606,Homo sapiens,"GRK2;PRKAR1A","","R-HSA-111970;R-HSA-111925;R-HSA-8951727;R-HSA-111966"
R-HSA-5250941,"Negative epigenetic regulation of rRNA expression",3,88,0.005621925509486999,0.4248317152360517,0.4248317152360517,8,12,7.913479293062516E-4,9606,Homo sapiens,"CAST;BAZ2A;HIST2H2AC","","R-HSA-427366;R-HSA-427527;R-HSA-427409;R-HSA-427514;R-HSA-5227490;R-HSA-433672;R-HSA-427528;R-HSA-427337"
R-HSA-5654738,"Signaling by FGFR2",3,88,0.005621925509486999,0.4248317152360517,0.4248317152360517,11,46,0.0030335003956739647,9606,Homo sapiens,"FGFBP2;MAPK1;PIK3R1","","R-HSA-5656070;R-HSA-5654614;R-HSA-1295634;R-HSA-5654612;R-HSA-5654562;R-HSA-190260;R-HSA-5654622;R-HSA-177931;R-HSA-5654620;R-HSA-5654701;R-HSA-5654697"
