Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-1368108,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",5,43,0.0027470772375902384,0.06147290838021824,0.5843486870250727,5,20,0.0013189132155104195,9606,Homo sapiens,"HELZ2;SERPINE1;NAMPT","","R-HSA-879724;R-HSA-5663124;R-HSA-5663122;R-HSA-549364;R-HSA-1368889"
R-HSA-2219530,"Constitutive Signaling by Aberrant PI3K in Cancer",9,101,0.006452437232479397,0.06257632600057284,0.5843486870250727,1,2,1.3189132155104195E-4,9606,Homo sapiens,"HGF;ERBB2;PDGFA;IRS2;PIK3CB;PIK3AP1;FGF2;AREG","","R-HSA-2400009"
R-HSA-381070,"IRE1alpha activates chaperones",9,101,0.006452437232479397,0.06257632600057284,0.5843486870250727,5,53,0.0034951200211026114,9606,Homo sapiens,"TSPYL2;LMNA;SPP1;DNAJB9;KDELR3","","R-HSA-1791128;R-HSA-1791123;R-HSA-1791057;R-HSA-1791158;R-HSA-1791124"
R-HSA-212436,"Generic Transcription Pathway",90,1573,0.10049191848208011,0.06374572352104146,0.5843486870250727,282,880,0.05803218148245846,9606,Homo sapiens,"ZNF331;CDKN1A;SERPINE1;FASLG;NAMPT;CTLA4;TP63;TGIF1;MEF2C;EED;ZNF282;TNFRSF18;PAX5;RUNX3;RUNX2;GEM;CCNA1;IFNG;RRM2B;DDIT3;PPARG;ZNF799;ZNF235;CAMK2B;ZNF155;CEBPB;ZNF670;ZNF274;CTDP1;TWIST1;GATA2;NUAK1;HIST2H4B;ZNF704;ERBB2;SPP1;ZNF425;HIVEP3;ZNF223;ZNF222;ZNF584;ARNT2;JUN;GK;SMOX;VDR;PLK2;TNFRSF10B;ZNF34;KLF4;FBXO32;SMAD7;NR4A2;NR4A1;NR4A3;RYBP;RGCC;CDK6;IL2RA;TCF4;ZNF697;TP73","","R-HSA-8936584;R-HSA-2186785;R-HSA-8937097;R-HSA-6799462;R-HSA-8985227;R-HSA-8878212;R-HSA-9007759;R-HSA-8951951;R-HSA-9009282;R-HSA-8878220;R-HSA-8951428;R-HSA-8956568;R-HSA-8937113;R-HSA-6805109;R-HSA-9009309;R-HSA-9009308;R-HSA-8937118;R-HSA-8865425;R-HSA-8951966;R-HSA-9622667;R-HSA-8878237;R-HSA-8951442;R-HSA-8939667;R-HSA-8951443;R-HSA-187934;R-HSA-8939670;R-HSA-8936599;R-HSA-8936616;R-HSA-8939688;R-HSA-8951977;R-HSA-8878243;R-HSA-8936621;R-HSA-8936608;R-HSA-8865454;R-HSA-8939706;R-HSA-8985275;R-HSA-2186771;R-HSA-3222020;R-HSA-8878257;R-HSA-6799441;R-HSA-2064932;R-HSA-8936628;R-HSA-8878266;R-HSA-2186780;R-HSA-9008822;R-HSA-8986294;R-HSA-9007816;R-HSA-8864453;R-HSA-8985293;R-HSA-9016526;R-HSA-9008832;R-HSA-9769177;R-HSA-6805035;R-HSA-9008839;R-HSA-9008326;R-HSA-9008345;R-HSA-8865491;R-HSA-8864466;R-HSA-9769165;R-HSA-9009362;R-HSA-8865498;R-HSA-9008877;R-HSA-8865505;R-HSA-376419;R-HSA-8954082;R-HSA-9736959;R-HSA-9009401;R-HSA-9009403;R-HSA-8952058;R-HSA-8954110;R-HSA-8985343;R-HSA-8952062;R-HSA-9007860;R-HSA-9008137;R-HSA-6801637;R-HSA-8865280;R-HSA-8940032;R-HSA-139913;R-HSA-8937989;R-HSA-6801641;R-HSA-8985627;R-HSA-8949276;R-HSA-8936989;R-HSA-382096;R-HSA-8936979;R-HSA-9624624;R-HSA-8878117;R-HSA-9769014;R-HSA-8985644;R-HSA-9769011;R-HSA-8936481;R-HSA-8936995;R-HSA-8938022;R-HSA-8937016;R-HSA-9009208;R-HSA-9624611;R-HSA-8878130;R-HSA-9625124;R-HSA-8937022;R-HSA-8952382;R-HSA-9008177;R-HSA-8878143;R-HSA-8938034;R-HSA-8952371;R-HSA-8949301;R-HSA-9634861;R-HSA-3700984;R-HSA-9769044;R-HSA-9634897;R-HSA-8937037;R-HSA-9618004;R-HSA-9769042;R-HSA-8952399;R-HSA-9770072;R-HSA-3700981;R-HSA-975040;R-HSA-9007686;R-HSA-8952408;R-HSA-8937050;R-HSA-9007707;R-HSA-9634886;R-HSA-9634884;R-HSA-8949343;R-HSA-9622604;R-HSA-9008215;R-HSA-8949335;R-HSA-9634934;R-HSA-8878178;R-HSA-6800001;R-HSA-9017441;R-HSA-8952419;R-HSA-8878186;R-HSA-2179276;R-HSA-8951910;R-HSA-9017447;R-HSA-8952442;R-HSA-8878193;R-HSA-9634916;R-HSA-2106586;R-HSA-8951926;R-HSA-2106591;R-HSA-8937864;R-HSA-9730967;R-HSA-8985485;R-HSA-8937869;R-HSA-9008015;R-HSA-8938382;R-HSA-8951695;R-HSA-8939904;R-HSA-3790130;R-HSA-8938371;R-HSA-4331340;R-HSA-8939929;R-HSA-9006992;R-HSA-6806394;R-HSA-8952232;R-HSA-9617840;R-HSA-5632887;R-HSA-5632892;R-HSA-8952226;R-HSA-8939938;R-HSA-8877485;R-HSA-8984994;R-HSA-9008036;R-HSA-8877493;R-HSA-8939963;R-HSA-9009085;R-HSA-8877490;R-HSA-8878013;R-HSA-9617838;R-HSA-6803801;R-HSA-8878023;R-HSA-6797606;R-HSA-8853956;R-HSA-9008076;R-HSA-9768925;R-HSA-8853965;R-HSA-2186607;R-HSA-8938951;R-HSA-6797616;R-HSA-8865244;R-HSA-8938965;R-HSA-9769419;R-HSA-9769418;R-HSA-9768950;R-HSA-8938987;R-HSA-9768945;R-HSA-6801666;R-HSA-6798082;R-HSA-6798081;R-HSA-9008110;R-HSA-8940001;R-HSA-6801675;R-HSA-8865256;R-HSA-8940007;R-HSA-9021949;R-HSA-9768930;R-HSA-9021950;R-HSA-9768937;R-HSA-9768939;R-HSA-8956684;R-HSA-9008389;R-HSA-8956676;R-HSA-8952069;R-HSA-8939801;R-HSA-9736966;R-HSA-9008412;R-HSA-8952081;R-HSA-4411357;R-HSA-9736970;R-HSA-9638156;R-HSA-6799815;R-HSA-9009451;R-HSA-3857305;R-HSA-6800836;R-HSA-4411367;R-HSA-9009452;R-HSA-6803917;R-HSA-6803403;R-HSA-9625406;R-HSA-8952101;R-HSA-6803914;R-HSA-8939833;R-HSA-8957241;R-HSA-9769249;R-HSA-6803411;R-HSA-8935740;R-HSA-8877360;R-HSA-9008433;R-HSA-8935730;R-HSA-69562;R-HSA-8935731;R-HSA-8939829;R-HSA-8877369;R-HSA-9008456;R-HSA-9769302;R-HSA-8939852;R-HSA-6799777;R-HSA-3222006;R-HSA-8937807;R-HSA-8952128;R-HSA-8937792;R-HSA-8877391;R-HSA-8877902;R-HSA-9769307;R-HSA-8877385;R-HSA-8877396;R-HSA-9625409;R-HSA-5633414;R-HSA-9614662;R-HSA-9008476;R-HSA-8939870;R-HSA-6800816;R-HSA-5632386;R-HSA-8877918;R-HSA-8957265;R-HSA-6793661;R-HSA-6803388;R-HSA-8877404;R-HSA-9644879;R-HSA-5632393;R-HSA-8937814;R-HSA-9614669;R-HSA-9006422;R-HSA-8877414;R-HSA-8877922;R-HSA-9008480;R-HSA-8877421;R-HSA-6806412;R-HSA-8938853;R-HSA-9769316;R-HSA-8877941;R-HSA-8939900;R-HSA-8951676;R-HSA-5633441;R-HSA-9007999;R-HSA-6799761;R-HSA-9644900;R-HSA-6797712;R-HSA-8938356;R-HSA-8985460;R-HSA-9769323"
R-HSA-5689896,"Ovarian tumor domain proteases",5,44,0.0028109627547434997,0.06638831590607053,0.5843486870250727,7,14,9.232392508572936E-4,9606,Homo sapiens,"TNIP2;TNIP3;TRIM25;TNFAIP3;OTUD7B","","R-HSA-5690870;R-HSA-688136;R-HSA-936381;R-HSA-8869506;R-HSA-5690845;R-HSA-5690827;R-HSA-5690856"
R-HSA-170670,"Adenylate cyclase inhibitory pathway",3,19,0.0012138248259119658,0.0671200311188982,0.5843486870250727,5,5,3.297283038776049E-4,9606,Homo sapiens,"ADCY1;ADCY6;GNAI1","","R-HSA-170674;R-HSA-170666;R-HSA-392206;R-HSA-170686;R-HSA-170671"
R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",11,134,0.008560659298537021,0.06778159273279671,0.5843486870250727,2,7,4.616196254286468E-4,9606,Homo sapiens,"HGF;ERBB2;PDGFA;PIP5K1B;IRS2;PIK3CB;IL1RAP;PIK3AP1;FGF2;AREG","","R-HSA-2316434;R-HSA-1676082"
R-HSA-5663202,"Diseases of signal transduction by growth factor receptors and second messengers",34,533,0.0340509806426883,0.07103769792378067,0.5843486870250727,208,516,0.03402796096016882,9606,Homo sapiens,"AMER1;CAMK2B;CDKN1A;CEBPB;PDGFA;TWIST1;IRS2;PIK3CB;AREG;FGF2;MAPK8;DUSP10;LMNA;ERBB2;LYN;JUN;KSR1;AGK;HGF;TPM1;STAT3;FN1;GZMB;DUSP8;NR4A1;NF1;TCF4;PIK3AP1","","R-HSA-2023455;R-HSA-2023451;R-HSA-9664664;R-HSA-5339713;R-HSA-9664646;R-HSA-9851062;R-HSA-9851071;R-HSA-9851064;R-HSA-9665699;R-HSA-9665698;R-HSA-9665697;R-HSA-9665696;R-HSA-9665703;R-HSA-9665702;R-HSA-9665701;R-HSA-9665700;R-HSA-9665707;R-HSA-9665706;R-HSA-9665705;R-HSA-9665704;R-HSA-9665709;R-HSA-9665708;R-HSA-9665232;R-HSA-9851088;R-HSA-9851102;R-HSA-9851098;R-HSA-9851096;R-HSA-9851078;R-HSA-9851079;R-HSA-9851076;R-HSA-9851077;R-HSA-9851072;R-HSA-9724099;R-HSA-9851084;R-HSA-9649393;R-HSA-9851122;R-HSA-9851123;R-HSA-9698043;R-HSA-9698041;R-HSA-9851133;R-HSA-8936676;R-HSA-9665278;R-HSA-9851109;R-HSA-9851106;R-HSA-5334052;R-HSA-9851104;R-HSA-9851118;R-HSA-9851117;R-HSA-5655262;R-HSA-5655263;R-HSA-5654748;R-HSA-5655233;R-HSA-9665034;R-HSA-5655247;R-HSA-4839635;R-HSA-5655244;R-HSA-4839634;R-HSA-9665032;R-HSA-5655245;R-HSA-5655243;R-HSA-5655240;R-HSA-4839638;R-HSA-5655241;R-HSA-5655285;R-HSA-9664567;R-HSA-9652277;R-HSA-5655295;R-HSA-5655290;R-HSA-1227964;R-HSA-5655289;R-HSA-5655270;R-HSA-5655268;R-HSA-5655269;R-HSA-5655266;R-HSA-4827388;R-HSA-5655278;R-HSA-9652264;R-HSA-5655277;R-HSA-9652816;R-HSA-9634391;R-HSA-2399969;R-HSA-9634390;R-HSA-2399988;R-HSA-9850958;R-HSA-9664588;R-HSA-9634418;R-HSA-1225978;R-HSA-2077424;R-HSA-9634402;R-HSA-9665121;R-HSA-2077421;R-HSA-2077420;R-HSA-9656211;R-HSA-9656209;R-HSA-9656215;R-HSA-9664918;R-HSA-9656214;R-HSA-9656213;R-HSA-9656212;R-HSA-4839746;R-HSA-9665411;R-HSA-9665410;R-HSA-9665409;R-HSA-9665408;R-HSA-9665415;R-HSA-9665413;R-HSA-9665412;R-HSA-9665417;R-HSA-9665416;R-HSA-9664950;R-HSA-9701810;R-HSA-2400009;R-HSA-9664933;R-HSA-9725357;R-HSA-9664940;R-HSA-9712084;R-HSA-9712085;R-HSA-9664976;R-HSA-9664983;R-HSA-5655315;R-HSA-6803234;R-HSA-6803233;R-HSA-9712083;R-HSA-5655326;R-HSA-9664991;R-HSA-9672159;R-HSA-5655323;R-HSA-5655320;R-HSA-2033488;R-HSA-6803240;R-HSA-2033486;R-HSA-5655301;R-HSA-9712078;R-HSA-9712079;R-HSA-2033474;R-HSA-2033472;R-HSA-9672178;R-HSA-9665009;R-HSA-9672177;R-HSA-9672176;R-HSA-9672162;R-HSA-5655343;R-HSA-6803230;R-HSA-9665000;R-HSA-6803227;R-HSA-5655339;R-HSA-4839734;R-HSA-9672172;R-HSA-6802919;R-HSA-6802918;R-HSA-9670418;R-HSA-9670417;R-HSA-6802916;R-HSA-9670416;R-HSA-6802914;R-HSA-6802912;R-HSA-6802927;R-HSA-6802926;R-HSA-9670426;R-HSA-6802925;R-HSA-6802924;R-HSA-9665304;R-HSA-9665311;R-HSA-6802922;R-HSA-6802921;R-HSA-6802935;R-HSA-9851142;R-HSA-6802934;R-HSA-6802933;R-HSA-6802932;R-HSA-9665280;R-HSA-8936731;R-HSA-9665286;R-HSA-9851139;R-HSA-9665284;R-HSA-9851137;R-HSA-6802943;R-HSA-6802942;R-HSA-6802941;R-HSA-9670414;R-HSA-9670413;R-HSA-9670412;R-HSA-1248694;R-HSA-4791278;R-HSA-9665315;R-HSA-2012074;R-HSA-2012073;R-HSA-9700131;R-HSA-5251559;R-HSA-6802911;R-HSA-6802910;R-HSA-9845032;R-HSA-9700181;R-HSA-9700179;R-HSA-9700190;R-HSA-8853320;R-HSA-1888198;R-HSA-1839100;R-HSA-1839098;R-HSA-1839094;R-HSA-9665407;R-HSA-9665406;R-HSA-9665405;R-HSA-9665404;R-HSA-6802837;R-HSA-9700193;R-HSA-9665389;R-HSA-9665388"
R-HSA-9027283,"Erythropoietin activates STAT5",2,9,5.749696543793522E-4,0.07217430550076931,0.5843486870250727,3,3,1.978369823265629E-4,9606,Homo sapiens,"LYN;IRS2","","R-HSA-9012651;R-HSA-9012650;R-HSA-9012654"
R-HSA-2161517,"Abacavir transmembrane transport",2,9,5.749696543793522E-4,0.07217430550076931,0.5843486870250727,2,3,1.978369823265629E-4,9606,Homo sapiens,"ABCB1;SLC22A1","","R-HSA-2161538;R-HSA-2161500"
R-HSA-9734009,"Defective Intrinsic Pathway for Apoptosis",4,33,0.0021082220660576245,0.07979558491711503,0.5843486870250727,3,24,0.0015826958586125032,9606,Homo sapiens,"JUN;LMNA;FASLG","","R-HSA-8870698;R-HSA-8868666;R-HSA-8868344"
R-HSA-5218859,"Regulated Necrosis",7,76,0.004855299303647863,0.08172076535372408,0.5843486870250727,7,52,0.0034291743603270903,9606,Homo sapiens,"IL1A;GZMB;TNFRSF10B;FASLG;CFLAR;TP63","","R-HSA-3465429;R-HSA-9710263;R-HSA-449058;R-HSA-5675456;R-HSA-9710306;R-HSA-9710323;R-HSA-5213462"
R-HSA-451927,"Interleukin-2 family signaling",5,47,0.003002619306203284,0.08240339360098003,0.5843486870250727,37,59,0.0038907939857557375,9606,Homo sapiens,"IL2RA;STAT3;IL21R;PIK3CB","","R-HSA-450054;R-HSA-8985929;R-HSA-912527;R-HSA-452100;R-HSA-8983371;R-HSA-508292;R-HSA-8983373;R-HSA-452097;R-HSA-8983374;R-HSA-450063;R-HSA-452108;R-HSA-9006850;R-HSA-8985988;R-HSA-9006873;R-HSA-508247;R-HSA-913374;R-HSA-9005980;R-HSA-8983379;R-HSA-8983378;R-HSA-452122;R-HSA-913424;R-HSA-8963734;R-HSA-9006870;R-HSA-451942;R-HSA-919404;R-HSA-8985900;R-HSA-8985966;R-HSA-9011748;R-HSA-450027;R-HSA-453111;R-HSA-8985914;R-HSA-8985981;R-HSA-9006844;R-HSA-453104;R-HSA-8985973;R-HSA-508282;R-HSA-452091"
R-HSA-73887,"Death Receptor Signaling",13,172,0.010988308950360954,0.0829311975114676,0.5843486870250727,32,119,0.007847533632286996,9606,Homo sapiens,"TIAM2;NFKBIA;MAPK8;ARHGEF12;IRS4;TNFAIP3;OTUD7B;TNFRSF10B;FASLG;CFLAR;ARHGEF40","","R-HSA-9697747;R-HSA-193666;R-HSA-5357776;R-HSA-83586;R-HSA-83650;R-HSA-209536;R-HSA-5357845;R-HSA-9697750;R-HSA-141316;R-HSA-9796626;R-HSA-5635741;R-HSA-71050;R-HSA-75146;R-HSA-9794008;R-HSA-205132;R-HSA-205075;R-HSA-9793988;R-HSA-141139;R-HSA-3371360;R-HSA-205136;R-HSA-204949;R-HSA-9796617;R-HSA-5693108;R-HSA-75238;R-HSA-5693055;R-HSA-193705;R-HSA-205039;R-HSA-75244;R-HSA-140978;R-HSA-75187;R-HSA-5357860;R-HSA-141310"
R-HSA-5660526,"Response to metal ions",3,21,0.0013415958602184886,0.08457684051072878,0.5843486870250727,7,31,0.00204431548404115,9606,Homo sapiens,"MT2A;MT1X;MT1E","","R-HSA-5662614;R-HSA-5662598;R-HSA-5662615;R-HSA-5662595;R-HSA-5662608;R-HSA-5662622;R-HSA-5662986"
R-HSA-1989781,"PPARA activates gene expression",13,173,0.011052194467514214,0.08575016884920084,0.5843486870250727,41,41,0.0027037720917963597,9606,Homo sapiens,"HELZ2;TIAM2;ARNT2;HMGCS1;ACSL1;G0S2;PPARG;RGL1","","R-HSA-1655826;R-HSA-1989778;R-HSA-1989779;R-HSA-560517;R-HSA-1989776;R-HSA-1989777;R-HSA-1989774;R-HSA-560473;R-HSA-1989775;R-HSA-1989772;R-HSA-1989773;R-HSA-1989770;R-HSA-1368065;R-HSA-1989771;R-HSA-1989768;R-HSA-1989767;R-HSA-1989764;R-HSA-1989765;R-HSA-1989762;R-HSA-1989760;R-HSA-1989761;R-HSA-1989758;R-HSA-1989759;R-HSA-879724;R-HSA-1989756;R-HSA-1989757;R-HSA-1989754;R-HSA-1989755;R-HSA-1989752;R-HSA-1989753;R-HSA-1801587;R-HSA-1989750;R-HSA-1989751;R-HSA-1989748;R-HSA-1989749;R-HSA-1989746;R-HSA-1989747;R-HSA-1989745;R-HSA-1655848;R-HSA-1655850;R-HSA-1592238"
R-HSA-170834,"Signaling by TGF-beta Receptor Complex",9,108,0.006899635852552226,0.08601197566579444,0.5843486870250727,36,100,0.006594566077552097,9606,Homo sapiens,"TGIF1;PPP1R15A;SMOX;PARD3;SERPINE1;PMEPA1;SMAD7","","R-HSA-178178;R-HSA-2186785;R-HSA-2176417;R-HSA-2176416;R-HSA-2128994;R-HSA-2160931;R-HSA-9730967;R-HSA-2160932;R-HSA-2160935;R-HSA-2134506;R-HSA-173512;R-HSA-2167917;R-HSA-2186607;R-HSA-178189;R-HSA-9736966;R-HSA-2167924;R-HSA-2134519;R-HSA-9736970;R-HSA-178208;R-HSA-2134532;R-HSA-2167876;R-HSA-178215;R-HSA-178218;R-HSA-173483;R-HSA-9736959;R-HSA-2179276;R-HSA-2186771;R-HSA-2169046;R-HSA-2187355;R-HSA-2106586;R-HSA-2179291;R-HSA-2169050;R-HSA-2179293;R-HSA-2186780;R-HSA-2187358;R-HSA-2106591"
R-HSA-187015,"Activation of TRKA receptors",2,10,6.388551715326135E-4,0.08637210573998866,0.5843486870250727,8,8,5.275652862041678E-4,9606,Homo sapiens,"NTRK1","","R-HSA-166544;R-HSA-190065;R-HSA-9612996;R-HSA-166538;R-HSA-166542;R-HSA-187678;R-HSA-9613023;R-HSA-187661"
R-HSA-8951430,"RUNX3 regulates WNT signaling",2,10,6.388551715326135E-4,0.08637210573998866,0.5843486870250727,5,5,3.297283038776049E-4,9606,Homo sapiens,"TCF4;RUNX3","","R-HSA-4411367;R-HSA-8951442;R-HSA-8951443;R-HSA-8951428;R-HSA-4411357"
R-HSA-4411364,"Binding of TCF/LEF:CTNNB1 to target gene promoters",2,10,6.388551715326135E-4,0.08637210573998866,0.5843486870250727,4,4,2.637826431020839E-4,9606,Homo sapiens,"TCF4;RUNX3","","R-HSA-4411367;R-HSA-4411351;R-HSA-4411357;R-HSA-4411372"
R-HSA-8849473,"PTK6 Expression",2,10,6.388551715326135E-4,0.08637210573998866,0.5843486870250727,3,3,1.978369823265629E-4,9606,Homo sapiens,"HMX3;EPAS1","","R-HSA-8848804;R-HSA-8856930;R-HSA-8848812"
R-HSA-177162,"Conjugation of phenylacetate with glutamine",2,10,6.388551715326135E-4,0.08637210573998866,0.5843486870250727,1,2,1.3189132155104195E-4,9606,Homo sapiens,"ACSM1;ACSM2A","","R-HSA-177157"
R-HSA-139915,"Activation of PUMA and translocation to mitochondria",2,10,6.388551715326135E-4,0.08637210573998866,0.5843486870250727,2,5,3.297283038776049E-4,9606,Homo sapiens,"TP63;TP73","","R-HSA-139913;R-HSA-4331340"
R-HSA-1474244,"Extracellular matrix organization",22,328,0.020954449626269724,0.08647771761857959,0.5843486870250727,115,319,0.02103666578739119,9606,Homo sapiens,"VCAM1;COL16A1;SDC4;SERPINE1;FN1;PDGFA;NID1;FGF2;MMP9;ICAM1;MMP12;COL7A1;SPP1;ITGAX;ADAM9;DMD;NCAM1;COL9A2;COL6A5;MATN4;CTSB;ITGA9","","R-HSA-2002460;R-HSA-1564179;R-HSA-216068;R-HSA-2545196;R-HSA-1564184;R-HSA-216082;R-HSA-1566981;R-HSA-1564164;R-HSA-1566979;R-HSA-2533950;R-HSA-2533944;R-HSA-198941;R-HSA-2466106;R-HSA-3788061;R-HSA-4084501;R-HSA-2537499;R-HSA-2327909;R-HSA-2467436;R-HSA-1604690;R-HSA-2752125;R-HSA-1980233;R-HSA-2752115;R-HSA-2731122;R-HSA-2752118;R-HSA-1650808;R-HSA-2328129;R-HSA-1614460;R-HSA-1614461;R-HSA-2213192;R-HSA-2213195;R-HSA-1604722;R-HSA-2681667;R-HSA-2533965;R-HSA-1592436;R-HSA-2396234;R-HSA-2467659;R-HSA-2731078;R-HSA-2213200;R-HSA-8948219;R-HSA-2684507;R-HSA-2533970;R-HSA-8948222;R-HSA-2213207;R-HSA-2426450;R-HSA-2681681;R-HSA-2168923;R-HSA-2213210;R-HSA-2465883;R-HSA-8948232;R-HSA-8948234;R-HSA-4086205;R-HSA-3791295;R-HSA-2426530;R-HSA-8948224;R-HSA-199050;R-HSA-8948226;R-HSA-2396079;R-HSA-8948228;R-HSA-8948230;R-HSA-1602454;R-HSA-8948231;R-HSA-2214324;R-HSA-2396337;R-HSA-2327733;R-HSA-2424252;R-HSA-4084903;R-HSA-2214330;R-HSA-349593;R-HSA-2168960;R-HSA-2731147;R-HSA-2731149;R-HSA-2022073;R-HSA-1454781;R-HSA-2327695;R-HSA-2731141;R-HSA-1981104;R-HSA-1454757;R-HSA-1474213;R-HSA-2168982;R-HSA-2485148;R-HSA-1564117;R-HSA-2750187;R-HSA-1564112;R-HSA-3827958;R-HSA-1564120;R-HSA-2168046;R-HSA-265428;R-HSA-1454791;R-HSA-8944219;R-HSA-202704;R-HSA-265424;R-HSA-1981128;R-HSA-1592270;R-HSA-2327803;R-HSA-1981120;R-HSA-8943959;R-HSA-2471621;R-HSA-202723;R-HSA-2327746;R-HSA-1592314;R-HSA-3787997;R-HSA-1566962;R-HSA-2537665;R-HSA-2089971;R-HSA-8944229;R-HSA-3785684;R-HSA-3791319;R-HSA-4086223;R-HSA-216050;R-HSA-4086216;R-HSA-8944255;R-HSA-1564142;R-HSA-1981157;R-HSA-216061;R-HSA-8944247"
R-HSA-76002,"Platelet activation, signaling and aggregation",20,293,0.018718456525905577,0.086614009726105,0.5843486870250727,49,119,0.007847533632286996,9606,Homo sapiens,"LYN;SRGN;PROS1;PRKCE;HGF;SERPINE1;ITPR1;FN1;PLA2G4A;PDGFA;PIK3CB;IGF1;PLB1;GNAI1;RHOB;GNG4;P2RY1;PLCG2;QSOX1;FAM3C;BCAR1","","R-HSA-114689;R-HSA-425861;R-HSA-392195;R-HSA-429441;R-HSA-396941;R-HSA-397835;R-HSA-392202;R-HSA-418581;R-HSA-418579;R-HSA-418576;R-HSA-354066;R-HSA-354073;R-HSA-354087;R-HSA-139941;R-HSA-428961;R-HSA-377644;R-HSA-114600;R-HSA-377641;R-HSA-437162;R-HSA-377640;R-HSA-377643;R-HSA-442291;R-HSA-453183;R-HSA-429497;R-HSA-139842;R-HSA-396996;R-HSA-397891;R-HSA-428750;R-HSA-354124;R-HSA-428749;R-HSA-139854;R-HSA-372693;R-HSA-428752;R-HSA-453200;R-HSA-372697;R-HSA-354149;R-HSA-429415;R-HSA-372705;R-HSA-481007;R-HSA-428909;R-HSA-354165;R-HSA-428918;R-HSA-417908;R-HSA-428917;R-HSA-481009;R-HSA-437118;R-HSA-114552;R-HSA-392187;R-HSA-114558"
R-HSA-6802957,"Oncogenic MAPK signaling",8,93,0.005941353095253306,0.08873376588933823,0.5843486870250727,35,46,0.0030335003956739647,9606,Homo sapiens,"CAMK2B;DUSP10;KSR1;AGK;LMNA;NF1;FN1;DUSP8","","R-HSA-9656211;R-HSA-6802919;R-HSA-6802918;R-HSA-9656209;R-HSA-6802916;R-HSA-9652816;R-HSA-9656215;R-HSA-9656214;R-HSA-6802914;R-HSA-6803234;R-HSA-6803233;R-HSA-9656213;R-HSA-9656212;R-HSA-6802912;R-HSA-6802927;R-HSA-6802926;R-HSA-6802925;R-HSA-6802924;R-HSA-6802922;R-HSA-6802921;R-HSA-6803240;R-HSA-6802935;R-HSA-6802934;R-HSA-6802933;R-HSA-6802932;R-HSA-8936731;R-HSA-6802943;R-HSA-6802942;R-HSA-6802941;R-HSA-8936676;R-HSA-6802837;R-HSA-6802911;R-HSA-6802910;R-HSA-6803230;R-HSA-6803227"
R-HSA-400206,"Regulation of lipid metabolism by PPARalpha",13,175,0.011179965501820738,0.09156692233945962,0.5843486870250727,42,45,0.0029675547348984436,9606,Homo sapiens,"HELZ2;TIAM2;ARNT2;HMGCS1;ACSL1;G0S2;PPARG;RGL1","","R-HSA-400143;R-HSA-1655826;R-HSA-1989778;R-HSA-1989779;R-HSA-560517;R-HSA-1989776;R-HSA-1989777;R-HSA-1989774;R-HSA-560473;R-HSA-1989775;R-HSA-1989772;R-HSA-1989773;R-HSA-1989770;R-HSA-1368065;R-HSA-1989771;R-HSA-1989768;R-HSA-1989767;R-HSA-1989764;R-HSA-1989765;R-HSA-1989762;R-HSA-1989760;R-HSA-1989761;R-HSA-1989758;R-HSA-1989759;R-HSA-879724;R-HSA-1989756;R-HSA-1989757;R-HSA-1989754;R-HSA-1989755;R-HSA-1989752;R-HSA-1989753;R-HSA-1801587;R-HSA-1989750;R-HSA-1989751;R-HSA-1989748;R-HSA-1989749;R-HSA-1989746;R-HSA-1989747;R-HSA-1989745;R-HSA-1655848;R-HSA-1655850;R-HSA-1592238"
R-HSA-9734091,"Drug-mediated inhibition of MET activation",1,2,1.277710343065227E-4,0.09289360174711836,0.5843486870250727,1,2,1.3189132155104195E-4,9606,Homo sapiens,"HGF","","R-HSA-9735946"
R-HSA-9006335,"Signaling by Erythropoietin",4,35,0.0022359931003641475,0.09388065839057869,0.5843486870250727,25,25,0.0016486415193880243,9606,Homo sapiens,"LYN;PLCG2;IRS2;PIK3CB","","R-HSA-9027273;R-HSA-9027272;R-HSA-9027275;R-HSA-9027274;R-HSA-9029149;R-HSA-9029151;R-HSA-9032478;R-HSA-9029150;R-HSA-9027281;R-HSA-9027280;R-HSA-9709454;R-HSA-9024723;R-HSA-9024726;R-HSA-9012651;R-HSA-9012650;R-HSA-9027373;R-HSA-9012654;R-HSA-9027425;R-HSA-9029155;R-HSA-9029158;R-HSA-9021627;R-HSA-9006332;R-HSA-9012657;R-HSA-9006323;R-HSA-9006325"
R-HSA-9759475,"Regulation of CDH11 Expression and Function",4,35,0.0022359931003641475,0.09388065839057869,0.5843486870250727,14,28,0.0018464785017145871,9606,Homo sapiens,"ZEB2;CTNND1;CTNNA1;BHLHE22","","R-HSA-9761110;R-HSA-9760965;R-HSA-9833671;R-HSA-9762246;R-HSA-9761095;R-HSA-9761120;R-HSA-9761025;R-HSA-9761474;R-HSA-9761027;R-HSA-9761452;R-HSA-9761421;R-HSA-9833674;R-HSA-9833672;R-HSA-9762282"
