Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-397014,"Muscle contraction",7,232,0.014821439979556634,0.05195050778000243,0.2713664764721829,10,53,0.0034951200211026114,9606,Homo sapiens,"MYL6;ANXA1;ANXA2;ANXA6;ATP2B4;TLN1","","R-HSA-445700;R-HSA-445813;R-HSA-418309;R-HSA-445699;R-HSA-5617182;R-HSA-5263628;R-HSA-445704;R-HSA-5617179;R-HSA-445705;R-HSA-5617178"
R-HSA-9645723,"Diseases of programmed cell death",4,97,0.006196895163866352,0.05252514385158369,0.2713664764721829,4,37,0.002439989448694276,9606,Homo sapiens,"CAST;CAPNS1;TRADD","","R-HSA-8868134;R-HSA-8863012;R-HSA-8863008;R-HSA-9693929"
R-HSA-194138,"Signaling by VEGF",5,140,0.00894397240145659,0.0529625665444462,0.2713664764721829,22,86,0.005671326826694804,9606,Homo sapiens,"PRKCB;SH2D2A;FYN;NCKAP1L;CYBA","","R-HSA-5218827;R-HSA-5357429;R-HSA-5218824;R-HSA-2029465;R-HSA-5218823;R-HSA-5357432;R-HSA-5218854;R-HSA-5218821;R-HSA-5218819;R-HSA-4420143;R-HSA-4420206;R-HSA-4420140;R-HSA-5218847;R-HSA-5218814;R-HSA-5218813;R-HSA-5218812;R-HSA-5218841;R-HSA-5357479;R-HSA-5218806;R-HSA-5218805;R-HSA-5218804;R-HSA-5218832"
R-HSA-114608,"Platelet degranulation ",5,141,0.00900785791860985,0.054273295294436585,0.2713664764721829,3,11,7.254022685307306E-4,9606,Homo sapiens,"SRGN;CAP1;FLNA;ACTN4;TLN1","","R-HSA-482775;R-HSA-482772;R-HSA-481007"
R-HSA-1368082,"RORA activates gene expression",2,26,0.0016610234459847953,0.05451627032919293,0.27258135164596464,4,4,2.637826431020839E-4,9606,Homo sapiens,"EP300;RORA","","R-HSA-1368081;R-HSA-5663264;R-HSA-1801587;R-HSA-5663293"
R-HSA-210991,"Basigin interactions",2,26,0.0016610234459847953,0.05451627032919293,0.27258135164596464,2,10,6.594566077552098E-4,9606,Homo sapiens,"SPN;ITGB1","","R-HSA-204434;R-HSA-204465"
R-HSA-8951911,"RUNX3 regulates RUNX1-mediated transcription",1,4,2.555420686130454E-4,0.05588218173134374,0.2794109086567187,2,2,1.3189132155104195E-4,9606,Homo sapiens,"RUNX3","","R-HSA-8951926;R-HSA-8951910"
R-HSA-9674519,"Defective F8 sulfation at Y1699",1,4,2.555420686130454E-4,0.05588218173134374,0.2794109086567187,1,1,6.594566077552098E-5,9606,Homo sapiens,"TPST2","","R-HSA-9668148"
R-HSA-446343,"Localization of the PINCH-ILK-PARVIN complex to focal adhesions",1,4,2.555420686130454E-4,0.05588218173134374,0.2794109086567187,1,2,1.3189132155104195E-4,9606,Homo sapiens,"ITGB1","","R-HSA-432897"
R-HSA-75108,"Activation, myristolyation of BID and translocation to mitochondria",1,4,2.555420686130454E-4,0.05588218173134374,0.2794109086567187,1,4,2.637826431020839E-4,9606,Homo sapiens,"GZMB","","R-HSA-139893"
R-HSA-5627123,"RHO GTPases activate PAKs",2,27,0.0017249089631380565,0.05825192429994974,0.2912596214997487,5,15,9.891849116328145E-4,9606,Homo sapiens,"MYL6;FLNA","","R-HSA-5668932;R-HSA-5669250;R-HSA-5668978;R-HSA-419232;R-HSA-5669240"
R-HSA-8876384,"Listeria monocytogenes entry into host cells",2,27,0.0017249089631380565,0.05825192429994974,0.2912596214997487,2,13,8.572935900817726E-4,9606,Homo sapiens,"SH3KBP1;EPS15","","R-HSA-8876262;R-HSA-8876255"
R-HSA-381070,"IRE1alpha activates chaperones",4,101,0.006452437232479397,0.05914022300242272,0.2957011150121136,2,53,0.0034951200211026114,9606,Homo sapiens,"TLN1;PDIA6","","R-HSA-1791131;R-HSA-1791137"
R-HSA-9670439,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants",2,28,0.001788794480291318,0.06207362185901755,0.31036810929508774,7,11,7.254022685307306E-4,9606,Homo sapiens,"STAT5B;FYN","","R-HSA-9670418;R-HSA-9670417;R-HSA-9670416;R-HSA-9670426;R-HSA-9670414;R-HSA-9670413;R-HSA-9670412"
R-HSA-9669938,"Signaling by KIT in disease",2,28,0.001788794480291318,0.06207362185901755,0.31036810929508774,7,26,0.0017145871801635452,9606,Homo sapiens,"STAT5B;FYN","","R-HSA-9670418;R-HSA-9670417;R-HSA-9670416;R-HSA-9670426;R-HSA-9670414;R-HSA-9670413;R-HSA-9670412"
R-HSA-418597,"G alpha (z) signalling events",3,63,0.004024787580655466,0.06341202745089747,0.31706013725448734,7,13,8.572935900817726E-4,9606,Homo sapiens,"PRKCH;GNG2;PRKCB","","R-HSA-749453;R-HSA-8982703;R-HSA-750988;R-HSA-751024;R-HSA-751040;R-HSA-8982709;R-HSA-749446"
R-HSA-9013406,"RHOQ GTPase cycle",3,63,0.004024787580655466,0.06341202745089747,0.31706013725448734,2,5,3.297283038776049E-4,9606,Homo sapiens,"PREX1;STOM;IQGAP1","","R-HSA-9018747;R-HSA-9018746"
R-HSA-912526,"Interleukin receptor SHC signaling",2,29,0.0018526799974445793,0.06597817096030811,0.3241272560194637,6,6,3.956739646531258E-4,9606,Homo sapiens,"IL2RB;IL2RG","","R-HSA-508247;R-HSA-453111;R-HSA-912527;R-HSA-913374;R-HSA-453104;R-HSA-913424"
R-HSA-168928,"DDX58/IFIH1-mediated induction of interferon-alpha/beta",4,105,0.006707979301092442,0.06617825616271555,0.3241272560194637,22,53,0.0034951200211026114,9606,Homo sapiens,"CAP1;TNFAIP3;EP300;TANK","","R-HSA-1028815;R-HSA-9604499;R-HSA-1028812;R-HSA-9705137;R-HSA-933538;R-HSA-9705145;R-HSA-933536;R-HSA-933537;R-HSA-936381;R-HSA-936475;R-HSA-918232;R-HSA-937337;R-HSA-933527;R-HSA-933525;R-HSA-918229;R-HSA-1028820;R-HSA-9705320;R-HSA-1028819;R-HSA-918227;R-HSA-1028817;R-HSA-9705323;R-HSA-918225"
R-HSA-400253,"Circadian Clock",4,105,0.006707979301092442,0.06617825616271555,0.3241272560194637,13,59,0.0038907939857557375,9606,Homo sapiens,"EP300;RORA;NR3C1","","R-HSA-5669302;R-HSA-1368087;R-HSA-1368081;R-HSA-1801587;R-HSA-5663293;R-HSA-549475;R-HSA-400342;R-HSA-1368133;R-HSA-1368065;R-HSA-5663264;R-HSA-5663246;R-HSA-549493;R-HSA-5663273"
R-HSA-2206296,"MPS II - Hunter syndrome",1,5,3.194275857663068E-4,0.06935993540599772,0.3241272560194637,2,2,1.3189132155104195E-4,9606,Homo sapiens,"IDS","","R-HSA-2262743;R-HSA-9036046"
R-HSA-8875513,"MET interacts with TNS proteins",1,5,3.194275857663068E-4,0.06935993540599772,0.3241272560194637,1,2,1.3189132155104195E-4,9606,Homo sapiens,"ITGB1","","R-HSA-8875531"
R-HSA-5621575,"CD209 (DC-SIGN) signaling",2,30,0.0019165655145978408,0.06996245242269672,0.3241272560194637,3,11,7.254022685307306E-4,9606,Homo sapiens,"EP300;FYN","","R-HSA-5660660;R-HSA-5624486;R-HSA-5660666"
R-HSA-8878159,"Transcriptional regulation by RUNX3",4,108,0.006899635852552226,0.07173026949942773,0.3241272560194637,44,47,0.0030994460564494858,9606,Homo sapiens,"EP300;ITGAL;RUNX3","","R-HSA-8878212;R-HSA-8952399;R-HSA-8937807;R-HSA-8951951;R-HSA-8951695;R-HSA-8952128;R-HSA-8937792;R-HSA-8878220;R-HSA-8951428;R-HSA-8952069;R-HSA-8952408;R-HSA-1980047;R-HSA-8949276;R-HSA-8951966;R-HSA-8949343;R-HSA-8952081;R-HSA-8878237;R-HSA-8951442;R-HSA-8937814;R-HSA-8949335;R-HSA-8952232;R-HSA-8951977;R-HSA-8878117;R-HSA-8878243;R-HSA-4411367;R-HSA-8878178;R-HSA-8865454;R-HSA-8952226;R-HSA-8952419;R-HSA-8952101;R-HSA-8878186;R-HSA-8951910;R-HSA-8952058;R-HSA-8952442;R-HSA-8951676;R-HSA-8878130;R-HSA-8952382;R-HSA-8952062;R-HSA-8878193;R-HSA-8878143;R-HSA-4396347;R-HSA-8952371;R-HSA-8949301;R-HSA-8951926"
R-HSA-1266695,"Interleukin-7 signaling",2,31,0.001980451031751102,0.07402341851565886,0.3241272560194637,15,26,0.0017145871801635452,9606,Homo sapiens,"STAT5B;IL2RG","","R-HSA-449958;R-HSA-452102;R-HSA-507937;R-HSA-1295540;R-HSA-6785165;R-HSA-8983011;R-HSA-1295519;R-HSA-1295516;R-HSA-451895;R-HSA-8983003;R-HSA-9012671;R-HSA-9025969;R-HSA-8865693;R-HSA-8865626;R-HSA-8983063"
R-HSA-8873719,"RAB geranylgeranylation",3,68,0.004344215166421772,0.07579958513622154,0.3241272560194637,4,5,3.297283038776049E-4,9606,Homo sapiens,"PTP4A2;RAB29;RAB27A","","R-HSA-8870469;R-HSA-8870466;R-HSA-8870461;R-HSA-8870457"
R-HSA-9707616,"Heme signaling",3,70,0.004471986200728295,0.08103181400486592,0.3241272560194637,5,25,0.0016486415193880243,9606,Homo sapiens,"EP300;RORA;EMB","","R-HSA-400342;R-HSA-9708423;R-HSA-1368065;R-HSA-9708430;R-HSA-549475"
R-HSA-9616222,"Transcriptional regulation of granulopoiesis",3,70,0.004471986200728295,0.08103181400486592,0.3241272560194637,4,27,0.0017805328409390662,9606,Homo sapiens,"EP300;CKLF","","R-HSA-9634433;R-HSA-9634442;R-HSA-9622363;R-HSA-9617064"
R-HSA-3928663,"EPHA-mediated growth cone collapse",2,33,0.0021082220660576245,0.08236356261469668,0.32945425045878673,4,4,2.637826431020839E-4,9606,Homo sapiens,"MYL6;FYN","","R-HSA-3928651;R-HSA-3928602;R-HSA-3928616;R-HSA-3928648"
R-HSA-389948,"PD-1 signaling",2,33,0.0021082220660576245,0.08236356261469668,0.32945425045878673,1,5,3.297283038776049E-4,9606,Homo sapiens,"HLA-DPB1;HLA-DPA1","","R-HSA-389758"
R-HSA-8952158,"RUNX3 regulates BCL2L11 (BIM) transcription",1,6,3.8331310291956814E-4,0.08264613036174029,0.33058452144696115,2,2,1.3189132155104195E-4,9606,Homo sapiens,"RUNX3","","R-HSA-8952232;R-HSA-8952226"
R-HSA-9818035,"NFE2L2 regulating ER-stress associated genes",1,6,3.8331310291956814E-4,0.08264613036174029,0.33058452144696115,2,2,1.3189132155104195E-4,9606,Homo sapiens,"EP300","","R-HSA-9796068;R-HSA-9796061"
R-HSA-9706374,"FLT3 signaling through SRC family kinases",1,6,3.8331310291956814E-4,0.08264613036174029,0.33058452144696115,1,4,2.637826431020839E-4,9606,Homo sapiens,"FYN","","R-HSA-9605259"
R-HSA-168164,"Toll Like Receptor 3 (TLR3) Cascade",4,117,0.007474605506931579,0.0897530231812177,0.3315804032632599,14,79,0.005209707201266157,9606,Homo sapiens,"CAP1;TANK;OPTN;BIRC3","","R-HSA-9830710;R-HSA-9013992;R-HSA-9828209;R-HSA-9830706;R-HSA-9013985;R-HSA-9014342;R-HSA-9013990;R-HSA-9828196;R-HSA-9013979;R-HSA-9013978;R-HSA-9828205;R-HSA-9828204;R-HSA-9828200;R-HSA-9013974"
R-HSA-9006335,"Signaling by Erythropoietin",2,35,0.0022359931003641475,0.09097559825787371,0.3315804032632599,11,25,0.0016486415193880243,9606,Homo sapiens,"STAT5B;RAPGEF1","","R-HSA-9012651;R-HSA-9027274;R-HSA-9012650;R-HSA-9029149;R-HSA-9029151;R-HSA-9029150;R-HSA-9012654;R-HSA-9029155;R-HSA-9024723;R-HSA-9029158;R-HSA-9024726"
R-HSA-166016,"Toll Like Receptor 4 (TLR4) Cascade",5,166,0.010604995847441385,0.09306523503310082,0.3315804032632599,15,113,0.00745185966763387,9606,Homo sapiens,"CAP1;ITGB2;TANK;OPTN;BIRC3","","R-HSA-5362486;R-HSA-9824882;R-HSA-166245;R-HSA-2559439;R-HSA-9823932;R-HSA-9823934;R-HSA-168915;R-HSA-9823910;R-HSA-5362500;R-HSA-9823904;R-HSA-9823939;R-HSA-9823906;R-HSA-2213017;R-HSA-2201338;R-HSA-166271"
R-HSA-2424491,"DAP12 signaling",2,36,0.0022998786175174087,0.0953766764603361,0.3315804032632599,10,17,0.0011210762331838565,9606,Homo sapiens,"FYN;KLRD1","","R-HSA-2395412;R-HSA-2424484;R-HSA-210289;R-HSA-2424486;R-HSA-2424487;R-HSA-2424480;R-HSA-2396594;R-HSA-2424482;R-HSA-2395439;R-HSA-2395801"
R-HSA-9008059,"Interleukin-37 signaling",2,36,0.0022998786175174087,0.0953766764603361,0.3315804032632599,1,14,9.232392508572936E-4,9606,Homo sapiens,"PTPN7","","R-HSA-9008894"
R-HSA-9818026,"NFE2L2 regulating inflammation associated genes",1,7,4.471986200728295E-4,0.0957434772318404,0.3315804032632599,3,3,1.978369823265629E-4,9606,Homo sapiens,"EP300","","R-HSA-9796054;R-HSA-9796070;R-HSA-9796066"
R-HSA-9673768,"Signaling by membrane-tethered fusions of PDGFRA or PDGFRB",1,7,4.471986200728295E-4,0.0957434772318404,0.3315804032632599,2,2,1.3189132155104195E-4,9606,Homo sapiens,"BIN2","","R-HSA-9673761;R-HSA-9673760"
R-HSA-9032759,"NTRK2 activates RAC1",1,7,4.471986200728295E-4,0.0957434772318404,0.3315804032632599,2,2,1.3189132155104195E-4,9606,Homo sapiens,"FYN","","R-HSA-9032761;R-HSA-9032798"
R-HSA-1566977,"Fibronectin matrix formation",1,7,4.471986200728295E-4,0.0957434772318404,0.3315804032632599,2,3,1.978369823265629E-4,9606,Homo sapiens,"ITGB1","","R-HSA-202723;R-HSA-2327746"
R-HSA-3134973,"LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production",1,7,4.471986200728295E-4,0.0957434772318404,0.3315804032632599,1,5,3.297283038776049E-4,9606,Homo sapiens,"EP300","","R-HSA-3134883"
R-HSA-3371497,"HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand",3,76,0.004855299303647863,0.0976233999985151,0.3315804032632599,7,22,0.0014508045370614613,9606,Homo sapiens,"CAP1;NR3C1;FKBP5","","R-HSA-9690534;R-HSA-5618080;R-HSA-5618098;R-HSA-5618093;R-HSA-5618105;R-HSA-5618073;R-HSA-9678925"
R-HSA-9662360,"Sensory processing of sound by inner hair cells of the cochlea",3,76,0.004855299303647863,0.0976233999985151,0.3315804032632599,1,7,4.616196254286468E-4,9606,Homo sapiens,"CAP1;MSN;EZR","","R-HSA-9659380"
R-HSA-5218859,"Regulated Necrosis",3,76,0.004855299303647863,0.0976233999985151,0.3315804032632599,6,52,0.0034291743603270903,9606,Homo sapiens,"TRADD;GZMB;BIRC3","","R-HSA-3465429;R-HSA-9710263;R-HSA-5357828;R-HSA-5675456;R-HSA-5675470;R-HSA-5213462"
R-HSA-182971,"EGFR downregulation",2,37,0.00236376413467067,0.09983757729877352,0.3315804032632599,9,22,0.0014508045370614613,9606,Homo sapiens,"SH3KBP1;EPS15","","R-HSA-8867047;R-HSA-182994;R-HSA-183072;R-HSA-8867044;R-HSA-8867041;R-HSA-182986;R-HSA-183002;R-HSA-8951490;R-HSA-182990"
R-HSA-936440,"Negative regulators of DDX58/IFIH1 signaling",2,37,0.00236376413467067,0.09983757729877352,0.3315804032632599,3,13,8.572935900817726E-4,9606,Homo sapiens,"CAP1;TNFAIP3","","R-HSA-936381;R-HSA-936475;R-HSA-937337"
R-HSA-186763,"Downstream signal transduction",2,37,0.00236376413467067,0.09983757729877352,0.3315804032632599,2,16,0.0010551305724083356,9606,Homo sapiens,"STAT5B;RAPGEF1","","R-HSA-382052;R-HSA-380782"
R-HSA-202403,"TCR signaling",4,122,0.0077940330926978855,0.10061808874757106,0.3315804032632599,15,52,0.0034291743603270903,9606,Homo sapiens,"VASP;HLA-DPB1;PTPN22;HLA-DPA1","","R-HSA-202307;R-HSA-202214;R-HSA-202245;R-HSA-8855375;R-HSA-202248;R-HSA-202216;R-HSA-202344;R-HSA-8852200;R-HSA-202291;R-HSA-8855381;R-HSA-202165;R-HSA-202233;R-HSA-202168;R-HSA-202174;R-HSA-430201"
R-HSA-937061,"TRIF (TICAM1)-mediated TLR4 signaling ",4,122,0.0077940330926978855,0.10061808874757106,0.3315804032632599,14,76,0.005011870218939594,9606,Homo sapiens,"CAP1;TANK;OPTN;BIRC3","","R-HSA-5362486;R-HSA-9824882;R-HSA-166245;R-HSA-9823932;R-HSA-9823934;R-HSA-168915;R-HSA-9823910;R-HSA-5362500;R-HSA-9823904;R-HSA-9823939;R-HSA-9823906;R-HSA-2213017;R-HSA-2201338;R-HSA-166271"
R-HSA-166166,"MyD88-independent TLR4 cascade ",4,122,0.0077940330926978855,0.10061808874757106,0.3315804032632599,14,78,0.005143761540490636,9606,Homo sapiens,"CAP1;TANK;OPTN;BIRC3","","R-HSA-5362486;R-HSA-9824882;R-HSA-166245;R-HSA-9823932;R-HSA-9823934;R-HSA-168915;R-HSA-9823910;R-HSA-5362500;R-HSA-9823904;R-HSA-9823939;R-HSA-9823906;R-HSA-2213017;R-HSA-2201338;R-HSA-166271"
R-HSA-9013408,"RHOG GTPase cycle",3,78,0.004983070337954386,0.1034372521352892,0.3315804032632599,2,6,3.956739646531258E-4,9606,Homo sapiens,"ITGB1;PREX1;IQGAP2","","R-HSA-9014449;R-HSA-9014433"
R-HSA-5668599,"RHO GTPases Activate NADPH Oxidases",2,38,0.0024276496518239317,0.10435571566349633,0.3315804032632599,10,14,9.232392508572936E-4,9606,Homo sapiens,"PRKCB;CYBA","","R-HSA-9626848;R-HSA-5668629;R-HSA-9626817;R-HSA-5218827;R-HSA-5218841;R-HSA-5668718;R-HSA-5668735;R-HSA-5668605;R-HSA-5668714;R-HSA-5668731"
R-HSA-8941855,"RUNX3 regulates CDKN1A transcription",1,8,5.110841372260908E-4,0.10865464846265471,0.3315804032632599,6,6,3.956739646531258E-4,9606,Homo sapiens,"RUNX3","","R-HSA-8878117;R-HSA-8878130;R-HSA-8878178;R-HSA-8952128;R-HSA-8878143;R-HSA-8878186"
R-HSA-75094,"Formation of the Editosome",1,8,5.110841372260908E-4,0.10865464846265471,0.3315804032632599,1,2,1.3189132155104195E-4,9606,Homo sapiens,"APOBEC3C","","R-HSA-77609"
R-HSA-5675482,"Regulation of necroptotic cell death",2,39,0.002491535168977193,0.10892856745453927,0.3315804032632599,4,21,0.0013848588762859404,9606,Homo sapiens,"TRADD;BIRC3","","R-HSA-3465429;R-HSA-5357828;R-HSA-5675456;R-HSA-5675470"
R-HSA-446728,"Cell junction organization",4,126,0.008049575161310931,0.10972746733906968,0.3315804032632599,6,70,0.004616196254286468,9606,Homo sapiens,"VASP;ITGB1;ZEB2;FLNA","","R-HSA-9760965;R-HSA-9761025;R-HSA-9761027;R-HSA-432897;R-HSA-446364;R-HSA-430347"
R-HSA-4090294,"SUMOylation of intracellular receptors",2,40,0.002555420686130454,0.11355366837976733,0.3315804032632599,3,25,0.0016486415193880243,9606,Homo sapiens,"RORA;NR3C1","","R-HSA-4341025;R-HSA-4719436;R-HSA-4719413"
R-HSA-5663213,"RHO GTPases Activate WASPs and WAVEs",2,41,0.0026193062032837154,0.11822861277450258,0.3315804032632599,8,10,6.594566077552098E-4,9606,Homo sapiens,"WIPF1;NCKAP1L","","R-HSA-2130194;R-HSA-2197698;R-HSA-2029469;R-HSA-2029466;R-HSA-442592;R-HSA-2029465;R-HSA-2197691;R-HSA-2197690"
R-HSA-168638,"NOD1/2 Signaling Pathway",2,41,0.0026193062032837154,0.11822861277450258,0.3315804032632599,2,18,0.0011870218939593776,9606,Homo sapiens,"TNFAIP3;BIRC3","","R-HSA-688136;R-HSA-688137"
R-HSA-9842640,"Signaling by LTK in cancer",1,9,5.749696543793522E-4,0.12138227884905284,0.3315804032632599,4,4,2.637826431020839E-4,9606,Homo sapiens,"CLIP1","","R-HSA-9842659;R-HSA-9842667;R-HSA-9845032;R-HSA-9845033"
R-HSA-9645135,"STAT5 Activation",1,9,5.749696543793522E-4,0.12138227884905284,0.3315804032632599,3,3,1.978369823265629E-4,9606,Homo sapiens,"STAT5B","","R-HSA-9645137;R-HSA-9645126;R-HSA-9645134"
R-HSA-9027283,"Erythropoietin activates STAT5",1,9,5.749696543793522E-4,0.12138227884905284,0.3315804032632599,3,3,1.978369823265629E-4,9606,Homo sapiens,"STAT5B","","R-HSA-9012651;R-HSA-9012650;R-HSA-9012654"
R-HSA-6802953,"RAS signaling downstream of NF1 loss-of-function variants",1,9,5.749696543793522E-4,0.12138227884905284,0.3315804032632599,1,1,6.594566077552098E-5,9606,Homo sapiens,"VASP","","R-HSA-6802837"
R-HSA-8951671,"RUNX3 regulates YAP1-mediated transcription",1,9,5.749696543793522E-4,0.12138227884905284,0.3315804032632599,2,3,1.978369823265629E-4,9606,Homo sapiens,"RUNX3","","R-HSA-8951676;R-HSA-8951695"
R-HSA-9818749,"Regulation of NFE2L2 gene expression",1,9,5.749696543793522E-4,0.12138227884905284,0.3315804032632599,2,7,4.616196254286468E-4,9606,Homo sapiens,"EP300","","R-HSA-9796080;R-HSA-9796060"
R-HSA-164944,"Nef and signal transduction",1,9,5.749696543793522E-4,0.12138227884905284,0.3315804032632599,1,5,3.297283038776049E-4,9606,Homo sapiens,"FYN","","R-HSA-200908"
R-HSA-9662001,"Defective factor VIII causes hemophilia A",1,9,5.749696543793522E-4,0.12138227884905284,0.3315804032632599,1,8,5.275652862041678E-4,9606,Homo sapiens,"TPST2","","R-HSA-9668148"
R-HSA-180585,"Vif-mediated degradation of APOBEC3G",2,43,0.0027470772375902384,0.127718695517807,0.3315804032632599,4,4,2.637826431020839E-4,9606,Homo sapiens,"APOBEC3G","","R-HSA-180602;R-HSA-180603;R-HSA-180555;R-HSA-180540"
R-HSA-216083,"Integrin cell surface interactions",3,86,0.005494154475180477,0.12798456133959513,0.3315804032632599,39,55,0.0036270113426536536,9606,Homo sapiens,"ITGB1;ITGB2;ITGAL","","R-HSA-2484965;R-HSA-114563;R-HSA-2473511;R-HSA-216064;R-HSA-4539779;R-HSA-216069;R-HSA-216068;R-HSA-2467436;R-HSA-199050;R-HSA-4084912;R-HSA-4084910;R-HSA-265428;R-HSA-204434;R-HSA-265429;R-HSA-202706;R-HSA-216082;R-HSA-202704;R-HSA-265424;R-HSA-2752125;R-HSA-4084903;R-HSA-202718;R-HSA-198941;R-HSA-2752118;R-HSA-4088220;R-HSA-202727;R-HSA-4085083;R-HSA-216043;R-HSA-216040;R-HSA-2327695;R-HSA-216045;R-HSA-9679740;R-HSA-216050;R-HSA-4086223;R-HSA-4085133;R-HSA-4088264;R-HSA-4086216;R-HSA-2426259;R-HSA-216061;R-HSA-2470555"
R-HSA-416482,"G alpha (12/13) signalling events",3,86,0.005494154475180477,0.12798456133959513,0.3315804032632599,5,15,9.891849116328145E-4,9606,Homo sapiens,"AKAP13;PREX1;GNG2","","R-HSA-751019;R-HSA-751039;R-HSA-419166;R-HSA-751027;R-HSA-751029"
R-HSA-9659379,"Sensory processing of sound",3,87,0.005558039992333738,0.13118842609871773,0.3315804032632599,2,13,8.572935900817726E-4,9606,Homo sapiens,"CAP1;MSN;EZR","","R-HSA-9663363;R-HSA-9659380"
R-HSA-933541,"TRAF6 mediated IRF7 activation",2,44,0.0028109627547434997,0.13252930534715335,0.3315804032632599,10,13,8.572935900817726E-4,9606,Homo sapiens,"EP300;TANK","","R-HSA-9604499;R-HSA-933527;R-HSA-933525;R-HSA-1028820;R-HSA-933538;R-HSA-1028819;R-HSA-9705145;R-HSA-933536;R-HSA-9705323;R-HSA-933537"
R-HSA-6802948,"Signaling by high-kinase activity BRAF mutants",2,44,0.0028109627547434997,0.13252930534715335,0.3315804032632599,4,6,3.956739646531258E-4,9606,Homo sapiens,"IQGAP1;TLN1","","R-HSA-6802912;R-HSA-6802911;R-HSA-6802910;R-HSA-6803227"
R-HSA-5689896,"Ovarian tumor domain proteases",2,44,0.0028109627547434997,0.13252930534715335,0.3315804032632599,8,14,9.232392508572936E-4,9606,Homo sapiens,"CAP1;TNFAIP3","","R-HSA-5690870;R-HSA-688136;R-HSA-936381;R-HSA-8869506;R-HSA-5690845;R-HSA-5690843;R-HSA-5690827;R-HSA-5690856"
R-HSA-114516,"Disinhibition of SNARE formation",1,10,6.388551715326135E-4,0.13392896606270066,0.3315804032632599,2,2,1.3189132155104195E-4,9606,Homo sapiens,"PRKCB","","R-HSA-114683;R-HSA-114684"
R-HSA-72200,"mRNA Editing: C to U Conversion",1,10,6.388551715326135E-4,0.13392896606270066,0.3315804032632599,2,3,1.978369823265629E-4,9606,Homo sapiens,"APOBEC3C","","R-HSA-77609;R-HSA-83677"
R-HSA-8849473,"PTK6 Expression",1,10,6.388551715326135E-4,0.13392896606270066,0.3315804032632599,2,3,1.978369823265629E-4,9606,Homo sapiens,"NR3C1","","R-HSA-8848804;R-HSA-8856930"
R-HSA-8951430,"RUNX3 regulates WNT signaling",1,10,6.388551715326135E-4,0.13392896606270066,0.3315804032632599,3,5,3.297283038776049E-4,9606,Homo sapiens,"RUNX3","","R-HSA-4411367;R-HSA-8951442;R-HSA-8951428"
R-HSA-428890,"Role of ABL in ROBO-SLIT signaling",1,10,6.388551715326135E-4,0.13392896606270066,0.3315804032632599,1,4,2.637826431020839E-4,9606,Homo sapiens,"CAP1","","R-HSA-428883"
R-HSA-4411364,"Binding of TCF/LEF:CTNNB1 to target gene promoters",1,10,6.388551715326135E-4,0.13392896606270066,0.3315804032632599,1,4,2.637826431020839E-4,9606,Homo sapiens,"RUNX3","","R-HSA-4411367"
R-HSA-447041,"CHL1 interactions",1,10,6.388551715326135E-4,0.13392896606270066,0.3315804032632599,1,5,3.297283038776049E-4,9606,Homo sapiens,"ITGB1","","R-HSA-445088"
R-HSA-8875878,"MET promotes cell motility",2,45,0.002874848271896761,0.13738069939257647,0.3315804032632599,4,12,7.913479293062516E-4,9606,Homo sapiens,"ITGB1;RAPGEF1","","R-HSA-8875558;R-HSA-8875568;R-HSA-8874079;R-HSA-8875531"
R-HSA-5213460,"RIPK1-mediated regulated necrosis",2,45,0.002874848271896761,0.13738069939257647,0.3315804032632599,5,29,0.0019124241624901082,9606,Homo sapiens,"TRADD;BIRC3","","R-HSA-3465429;R-HSA-5357828;R-HSA-5675456;R-HSA-5675470;R-HSA-5213462"
R-HSA-162909,"Host Interactions of HIV factors",4,138,0.008816201367150066,0.1391292600660724,0.3315804032632599,15,54,0.0035610656818781325,9606,Homo sapiens,"APOBEC3G;FYN;EMB","","R-HSA-180739;R-HSA-165028;R-HSA-165034;R-HSA-180555;R-HSA-200908;R-HSA-165043;R-HSA-180630;R-HSA-165047;R-HSA-180885;R-HSA-180634;R-HSA-180602;R-HSA-180603;R-HSA-180632;R-HSA-165055;R-HSA-180540"
R-HSA-9856651,"MITF-M-dependent gene expression",4,138,0.008816201367150066,0.1391292600660724,0.3315804032632599,5,83,0.005473489844368241,9606,Homo sapiens,"DIAPH1;RAB27A","","R-HSA-9857574;R-HSA-9856466;R-HSA-9856465;R-HSA-9857585;R-HSA-9856460"
R-HSA-9734767,"Developmental Cell Lineages",2,46,0.002938733789050022,0.14227074815384355,0.3315804032632599,3,4,2.637826431020839E-4,9606,Homo sapiens,"ITGB1;HOPX","","R-HSA-9725621;R-HSA-9727359;R-HSA-9727355"
R-HSA-9725554,"Differentiation of keratinocytes in interfollicular epidermis in mammalian skin",2,46,0.002938733789050022,0.14227074815384355,0.3315804032632599,3,4,2.637826431020839E-4,9606,Homo sapiens,"ITGB1;HOPX","","R-HSA-9725621;R-HSA-9727359;R-HSA-9727355"
